session_id,target
233,3.811786564605287e-05
234,0.02447465752717227
235,3.5813955729773466e-06
236,1.402752688866819e-05
237,0.0020939738997791915
238,6.285692553673679e-05
239,0.0006463542499880197
240,2.9801138878816814e-05
241,0.001554753407376416
242,1.6571889586532197e-06
243,5.1647641520418905e-06
244,4.0655266653271674e-07
245,0.0026317722965350744
246,0.0003242782072759071
247,0.25277793800528164
248,0.004300721857614983
249,6.7118034743726474e-06
250,0.001468012337274239
251,0.00022345930158573215
252,1.7572798876728052e-05
253,5.782399557377432e-05
254,0.006213213987035539
255,0.0001008192610245296
256,7.686947263657333e-08
257,0.0024793416900796093
258,0.00015513062221340478
259,5.956034086991863e-06
260,9.061919776547754e-07
261,0.0019322734015593031
262,0.00027002116646176533
263,0.0014956935040732779
264,0.00348522685318168
265,0.00013878730318839867
266,3.686494663538384e-05
267,2.0724077147585608e-07
268,0.0014958305408967155
269,0.00010603927926144722
270,5.057604069616191e-05
271,5.484547473588488e-06
272,2.3401750703185676e-07
273,8.797321842738349e-07
274,0.0001688199384130962
275,0.008933235868099715
276,6.425728766400983e-07
277,0.00011776036171511447
278,0.022534760059593303
279,2.1928549903578704e-05
280,7.406625986248972e-07
281,0.0003119968524906152
282,6.317891909487908e-07
283,0.0019347116566630377
284,0.0024829166926640376
285,0.0002948296071178492
286,2.6307395136760913e-06
287,0.009575742367260165
288,2.0538452664148887e-07
289,0.00040880823885884604
290,7.969508328338608e-06
291,3.3264841406254206e-05
292,9.480821598432338e-06
293,0.000522216684434831
294,2.604135012357076e-05
295,9.219271425505912e-05
296,3.3435833953652893e-07
297,1.943427448227354e-06
298,0.0009234736936018005
299,0.00036781589705619806
300,8.557635514287211e-06
301,1.8153232545210455e-05
302,0.0009547433381222197
303,0.0005112512775136885
304,0.008224482806978312
305,0.18552612716355812
306,3.608824543116054e-07
307,0.0031721578604537253
308,5.52875390248887e-05
309,3.6047495014990975e-05
310,1.2119418529159524e-05
311,0.05119271263768625
312,0.0026824590972053075
313,0.00024835504101600425
314,3.55392433604425e-06
315,0.0035572003663781036
316,0.0014275384000823647
317,0.006466739398107264
318,3.8488491377424096e-05
319,6.391561486206622e-05
320,0.00084246914738921
321,0.002494284250927537
322,5.8639454015113074e-05
323,2.1596248433248766e-07
324,0.004355147048290654
325,0.0017730662687993612
326,0.007556121924600591
327,0.0021654972068101473
328,0.0006914916851875827
329,1.2270592890299774e-05
330,2.022773549650766e-05
331,8.476723712021497e-05
332,5.408052809529081e-07
333,0.23898849906772412
334,1.5440738109950724e-05
335,4.666315899011838e-06
336,1.3064752561975834e-05
337,0.005455820902535675
338,0.005498055135728447
339,1.253524919826459e-07
340,0.006743855758359125
341,1.6286096418534397e-05
342,0.00011531576419917336
343,6.510742376508573e-06
344,0.000287777915365431
345,0.008943964910426766
346,0.0017125434638336433
347,0.6892793022475459
348,1.4585916099110744e-06
349,7.684554191518746e-05
350,0.00544988740665343
351,0.014070020642928288
352,2.902164070313669e-06
353,0.0026886637163648403
354,0.0070722232843213806
355,0.012743606511922563
356,9.910619194739344e-07
357,2.6238261778484515e-05
358,0.0006858057828090522
359,0.0001593681140110354
360,8.752677525729532e-05
361,0.0007716106419933126
362,5.521514151240311e-05
363,3.5571560734996286e-05
364,3.2853382935070953e-06
365,1.0016932191892778e-08
366,1.193433394277704e-06
367,2.23083445347351e-06
368,3.850761595436077e-05
369,0.0002361037936262799
370,0.0001424742523142591
371,0.0013729028237466749
372,1.4513101503513945e-06
373,7.110093315105762e-06
374,0.0001117389130740531
375,0.0004644549813611277
376,0.0025250994848951282
377,0.0008104312718269306
378,0.004241946810527563
379,0.00035132029345931253
380,8.455081995307592e-06
381,9.770792442867843e-05
382,0.017024529848746358
383,4.048259377919743e-06
384,9.429359529790861e-06
385,0.0228292891623909
386,1.4772964762335593e-06
387,0.000871564999691412
388,1.8869764360970383e-05
389,3.417484971198938e-05
390,2.1678596605571825e-05
391,0.0006922646400536162
392,0.0003029617987466317
393,0.00012541188935522238
394,1.2575046982969392e-05
395,2.690110626535163e-05
396,4.278910478450695e-06
397,0.0004730555625887853
398,0.006074258524338548
399,1.4092232797446612e-06
400,3.018980404511644e-05
401,8.228615990392222e-05
402,0.0003496266531912168
403,7.014706330199353e-05
404,0.15789296673991535
405,0.006459093018645474
406,6.607620120797869e-05
407,0.00035383025027835324
408,7.740238607064498e-06
409,0.00027342701566143246
410,0.0017538639829836767
411,5.292491600561536e-05
412,1.974338239377412e-07
413,2.783236929435685e-05
414,0.0004886206573155987
415,1.630347833512971e-06
416,1.7632524691206397e-05
417,0.00044374246393043244
418,7.854201160881477e-06
419,0.0035027563739240155
420,0.0042759483272651975
421,0.0004277832136435157
422,0.0014671803840143602
423,0.00046649607117385284
424,5.181959920061343e-07
425,8.776933425016632e-07
426,0.15565141165569923
427,0.004369636495983558
428,7.08049922197502e-07
429,0.00025751793199103716
430,2.2509442665937364e-05
431,2.9722829097892674e-07
432,0.019568108122991878
433,0.00014361134561133716
434,0.000381713482553356
435,2.6539597373028114e-05
436,6.438127646005498e-06
437,1.598834230025844e-05
438,6.147859790130981e-06
439,3.1809101753483714e-07
440,0.0025286721187935623
441,6.76125090610187e-05
442,7.534501838884714e-06
443,9.552385707901644e-06
444,5.2817309262343944e-05
445,9.608227828867775e-05
446,0.006622570996065184
447,0.00012503460014292136
448,0.0004516882214943805
449,0.0008651229560713859
450,5.998217222917979e-06
451,0.0075865376244991616
452,1.6441548504822837e-05
453,0.0072217281942392655
454,0.009558854437910625
455,1.773472031430594e-05
456,0.0035697757098804277
457,7.77732451472981e-05
458,0.003515415276384748
459,1.926706138989574e-05
460,0.0003241947901579391
461,8.721393897678067e-06
462,1.9999972108570503e-07
463,7.451252227010732e-07
464,0.002325021167877988
465,0.003294923658914645
466,0.0009206541734640662
467,0.012594458387605024
468,1.4867654049423421e-06
469,5.789313197204844e-07
470,0.0005045556707955881
471,0.005362416892110749
472,8.412801981411784e-05
473,1.9549430203196278e-06
474,2.1172133027164828e-08
475,0.03353690492011575
476,0.0003188422611464974
477,8.827389469090144e-06
478,0.0002153895371292249
479,0.17960802667407558
480,0.03281815948260554
481,0.09125685066913405
482,0.0002984332624124313
483,0.014267965217894595
484,0.0030322119337086685
485,2.8143599427433195e-05
486,2.699957621449422e-06
487,0.00013714435175845005
488,0.00018960881209981824
489,0.0012519581038056503
490,1.934957271410901e-05
491,0.0010165966739192815
492,0.01989276255856405
493,4.2288852357455645e-05
494,0.0006206558725332087
495,0.0012531974571935794
496,0.12291956462653734
497,0.0006598430095812551
498,0.0014102519354834738
499,9.442754865262618e-05
500,0.05826955628545262
501,0.0009687610433042147
502,0.000247787456768488
503,0.0005041251674988819
504,0.0003308994315156839
505,0.0007623521204001263
506,2.314656325015228e-05
507,0.004465750477745515
508,0.0005137771031465773
509,7.692666556284553e-09
510,4.132232211659566e-05
511,0.0017045722186162242
512,8.852344852330422e-05
513,0.0007730360977265351
514,5.0068369229456995e-05
515,0.00013692413248006624
516,4.735121914638476e-05
517,0.004807523734056599
518,4.963133607320314e-07
519,4.8221505844785246e-05
520,1.0943556900248116e-06
521,0.0007231581160231592
522,0.3500033702014392
523,0.0015293439630221152
524,4.778854640398013e-05
525,5.278467743256917e-05
526,2.204504665925772e-05
527,0.0015769814931802066
528,0.002542059415418264
529,0.00283280806563876
530,4.682337668920476e-05
531,9.533442739833053e-06
532,0.000642615205461247
533,1.9797501821425224e-05
534,0.20647839215975686
535,9.095230254916866e-07
536,0.018676113128260795
537,0.0008003319064554549
538,0.007213226930121424
539,0.0018500061470103602
540,1.9700285603256334e-06
541,0.003608359697464028
542,0.00018638854640527335
543,0.002642823904529878
544,7.463336018399701e-05
545,0.002166012086619157
546,5.1750092671614515e-06
547,0.0024645743980722923
548,0.0002807972508383121
549,0.0043300605216673805
550,0.011809489188108901
551,0.01035503718667273
552,3.052079697832105e-05
553,2.9854479146341683e-06
554,6.596245958508811e-07
555,0.0013154359523781045
556,0.010753771305539695
557,0.0011387780506624172
558,0.06351625267875059
559,0.0010832040968655541
560,7.187308414153499e-05
561,0.0007940740478440743
562,5.916679502252301e-05
563,2.9710253682088413e-05
564,0.002974464973544395
565,0.00015285169369318497
566,1.16580163270036e-05
567,5.739836727819231e-05
568,1.3133355954985938e-05
569,0.003276545568068588
570,0.0002149241683639793
571,1.5313481512656862e-06
572,0.4371453230217748
573,4.538097916022187e-06
574,5.282021697258309e-08
575,1.0109339496276533e-05
576,0.006481699958175944
577,0.00022062564679995554
578,5.0517048265379555e-06
579,0.00043352106693476467
580,0.00014706546865511742
581,0.06342646083466957
582,0.0030186727244853875
583,6.666434030338225e-05
584,0.25917549104639903
585,0.00031213461739248576
586,5.389584217343495e-05
587,0.047337070056840756
588,3.9747097341139515e-06
589,0.0001312985766033999
590,6.591754734612584e-06
591,0.00016633281146062387
592,1.0009437506530406e-05
593,4.922565201772444e-07
594,1.925389562137098e-06
595,0.001595140854029922
596,0.0331049028906139
597,0.006145541516702489
598,0.0015339226883944856
599,1.633637657785246e-05
600,0.001841861959723926
601,0.004968583277565857
602,0.002352587830497991
603,8.445145855764675e-05
604,0.003066245791842373
605,0.06367579946267929
606,0.01704392646963387
607,0.005342329109515942
608,0.010822554117806785
609,0.0005832355048134728
610,1.314788644917566e-06
611,2.679101310308419e-07
612,0.11557484041971637
613,6.6535062689828905e-06
614,9.471143696183451e-06
615,0.01508806481752969
616,2.7987218127676557e-06
617,0.00015746788762720156
618,2.01439840452752e-06
619,8.144454877530404e-05
620,0.0004761679196768714
621,2.206908509859231e-05
622,0.15103702720466475
623,0.003991482169874266
624,0.0008223504572853677
625,0.19346351114846985
626,0.009216053457234608
627,2.4004520414292497e-06
628,4.6231933262949896e-09
629,0.019714118273923935
630,6.120116663877214e-06
631,0.0004185078436629451
632,0.0014011594881847883
633,5.949924091468101e-05
634,0.00010089082887908011
635,0.0004589193303381235
636,2.0524141543069e-05
637,1.2207711331891103e-06
638,3.2664079218363472e-06
639,0.0007061661978097891
640,1.5034162825762654e-05
641,0.00934044823101534
642,0.00031999718647820796
643,0.11212161234587474
644,1.4587831592037578e-05
645,0.10478883827133513
646,0.005751197218568099
647,1.2537164333060645e-05
648,0.00044159808216913757
649,0.0009420020091851626
650,5.296746413490917e-05
651,1.513984796199872e-05
652,0.17560121326223363
653,0.0007183621094528485
654,1.9775010413026974e-06
655,0.004639995797658284
656,0.029574946275214644
657,0.003884609957731273
658,1.771514609730425e-06
659,0.0029784159739444406
660,0.003524621319702096
661,0.0014651643715453818
662,0.0006215315543187534
663,1.8638858822511017e-06
664,5.998355313501068e-05
665,0.00033465405807700966
666,7.348281390742688e-06
667,0.01824140695256543
668,0.09084524172917918
669,0.00029046067083754804
670,3.135685991130823e-06
671,0.010915462593275251
672,0.0947539572662321
673,0.10274471974548977
674,0.043725914073442285
675,0.009017284693817117
676,0.00012742250749248453
677,0.000455965733745006
678,0.0002777910552440911
679,0.001974345806805288
680,0.06481953712100265
681,3.465379891900056e-05
682,2.898716750561366e-06
683,1.7285748257161893e-06
684,0.0439134913424645
685,7.881189856588544e-06
686,4.4261891591118394e-05
687,0.013983188117106311
688,0.039265065470887574
689,0.006009524028899003
690,1.6284385973471688e-05
691,9.183257883801337e-05
692,0.002159843621389099
693,0.0022873484597513913
694,0.004124974274545191
695,6.5137396746968215e-06
696,0.00035063643806367863
697,0.00395297618320721
698,2.3769530516432395e-05
699,2.3143395465875953e-05
700,4.288252975311197e-05
701,0.006059432899160426
702,0.0004224808078756996
703,7.634140174933361e-05
704,5.100148659117677e-05
705,3.330835693716218e-08
706,3.902086595099501e-05
707,2.7953089166375348e-05
708,9.297626221860997e-05
709,0.30670170762806076
710,0.004120990007948258
711,0.006660968117202897
712,0.001070713166065286
713,7.34314942843775e-05
714,3.390643790031536e-05
715,1.1406690747484788e-07
716,0.0002803348886966769
717,0.009047420016696514
718,0.0010315145176632314
719,0.0013051566497302776
720,1.8528696043350204e-05
721,1.6524071166375896e-05
722,0.0003863605036683518
723,0.0005836227722994943
724,0.008261163185410664
725,3.047783293461057e-06
726,3.255560896390576e-05
727,0.018301426727532336
728,0.019337637225742128
729,0.03305027093226762
730,0.0055590615142653834
731,0.0009065816335969141
732,0.0009208753221203288
733,8.701931875913534e-05
734,0.0012281079350387049
735,0.09281406868700111
736,3.482682018806546e-07
737,5.489996395097396e-06
738,4.06024766436601e-06
739,0.004864736957132153
740,7.547226113971802e-05
741,0.0002791501100787156
742,0.001092519073058076
743,0.024933926041512854
744,0.0024751798721552136
745,0.004065694634025587
746,2.788403439123704e-05
747,0.006311891622784596
748,0.0028015884579595486
749,0.010449562149782278
750,2.260172746194981e-05
751,5.91554320989855e-06
752,6.095483644537389e-07
753,0.0031536671283605394
754,1.5997293047508087e-05
755,0.00031202326105247226
756,0.001835521025878684
757,0.0019199506445513046
758,3.492051305890917e-06
759,3.123009209130288e-05
760,1.14680730076987e-05
761,0.0007234904898586023
762,5.887856808920765e-05
763,0.006226115479612868
764,7.728443691306677e-07
765,2.517960535087331e-06
766,1.3926746095558895e-05
767,2.643590329985759e-05
768,1.0588817916593044e-05
769,0.00034526905310284053
770,0.06316554431228157
771,1.4049843519223438e-05
772,8.311549192806495e-05
773,0.0003826414794559981
774,0.007794380705478992
775,1.2496283634226256e-05
776,0.14619129538605904
777,4.5150786848174685e-06
778,0.0014402511959628217
779,0.0019651751295962335
780,1.3266482485629574e-06
781,0.0001571709235187178
782,0.012254688543100297
783,0.00013152023838045615
784,1.2924788368668821e-06
785,1.2957414899499146e-05
786,0.005026598951753972
787,0.00036190570919584114
788,0.00052172459429547
789,0.01380243924595352
790,0.00016608712208346122
791,0.009534283355751778
792,0.0014390144743113935
793,1.9768769249535118e-05
794,0.0016679537485362063
795,0.00014428366480851763
796,1.7481481602598168e-05
797,0.002942147968724767
798,1.1732537245909405e-05
799,0.0005684604825945221
800,0.0014746906564614365
801,8.120128094568837e-05
802,0.0017438014056281746
803,4.088754089428524e-06
804,2.328202340330652e-06
805,7.561345246892784e-05
806,3.0631168271200035e-06
807,2.3555250403126027e-07
808,3.450603225978907e-06
809,0.05297281856992643
810,0.011159154558645233
811,0.0001245453947993176
812,0.008430455968848087
813,2.362387427891833e-05
814,0.007933606275005512
815,0.013501418361796148
816,8.24563663610108e-05
817,0.0016627554447614585
818,5.10922027231575e-07
819,4.669051352958694e-05
820,0.05159835395312471
821,9.802196289857048e-05
822,0.022707535642648952
823,0.00014652799180133835
824,1.0417058795949062e-07
825,0.004117053988999559
826,1.9000355101005435e-06
827,0.0035309559674927106
828,3.3053083787898356e-07
829,0.0003096674344370605
830,1.4117342340656784e-05
831,0.02086448836261585
832,5.695240584427363e-07
833,8.669889630056316e-09
834,7.732616091449065e-07
835,0.011927823917654352
836,0.002941970408040427
837,8.163660780410376e-06
838,0.0010573393599878267
839,2.97670985943886e-05
840,0.00017603282081513901
841,0.009978762277227975
842,0.0007155118592073622
843,0.007476636850095347
844,6.305794980047951e-05
845,1.0210729549930624e-07
846,1.8312441359873677e-05
847,0.0053511200250295045
848,2.0020002209745944e-05
849,5.077785652108746e-06
850,2.2804716281395803e-05
851,4.558660966236905e-06
852,1.7936370706652847e-06
853,0.009400038977140247
854,6.493175562377174e-07
855,0.00045857707481939
856,2.454207159636365e-05
857,5.9411201961068e-06
858,0.0009049405746929636
859,0.0052863436199154035
860,0.0007843134651630613
861,0.0098808848094447
862,1.0365261665682533e-05
863,0.0003666234726458708
864,6.286475452170046e-07
865,0.012706707628485947
866,5.0998511417819975e-06
867,1.4690499640759948e-06
868,0.00014648086140335947
869,1.1355472376659385e-05
870,0.0003480932269718126
871,1.4236437769908355e-05
872,0.00032100886505001053
873,4.5958159927615277e-07
874,0.0004816422517586258
875,0.014717534381729612
876,0.0021567251310783716
877,1.3139668362439953e-07
878,4.238591228977448e-08
879,7.003777956224101e-06
880,0.00015138798248089978
881,0.00017030350462811757
882,0.005154828650040698
883,0.186994292926847
884,0.03898087040931822
885,0.006241279321085573
886,0.0008748953628443113
887,5.92337138361611e-06
888,3.1144735838251287e-06
889,0.0002693852741760881
890,1.1088811227383521e-05
891,0.00028832175171263633
892,0.011479356820937349
893,5.189719877826858e-06
894,0.008897805516376388
895,0.004987719871475886
896,0.046522193727854155
897,0.016679865386349642
898,0.20691598689738303
899,5.026934175416783e-05
900,0.0011287205001264445
901,0.0010814974940441906
902,0.0003124933935114502
903,4.9097954071362184e-05
904,0.0001726891297144511
905,0.004868295746290886
906,0.0001732633780947631
907,0.060182286593627045
908,0.003790355212327934
909,5.072715729367548e-06
910,0.00024683617234297215
911,5.0950011703385316e-05
912,1.042687956475754e-06
913,7.230052676207331e-05
914,5.863042749574527e-05
915,0.0039608822144435625
916,0.0029430301564825614
917,0.00012521238691241997
918,0.001337648826108832
919,0.0008210267437289938
920,0.0021085576667696903
921,0.0004045722923342329
922,2.0862445171939592e-05
923,0.0030470443171808606
924,2.0753191076052938e-06
925,0.006869370228310231
926,4.2454452762292626e-06
927,2.3765805275841178e-05
928,6.134391313318449e-05
929,5.8354305270403395e-05
930,0.7938911022647357
931,1.2193052172259361e-05
932,0.001993341966971708
933,0.0004518522879203982
934,4.707247256309729e-05
935,9.725930489183186e-08
936,0.00019755951618084664
937,0.001075993746454719
938,0.010690668192505751
939,1.2787941900894816e-05
940,0.0019401756381639788
941,8.519921156959044e-06
942,0.001377940935366015
943,0.004366914807235386
944,2.9128281729585353e-05
945,0.00035777969586738354
946,1.5338707974984276e-05
947,1.0385218008521444e-05
948,3.0217576642310563e-07
949,0.00027154355168082853
950,0.00047386168279681573
951,3.0384636198298635e-05
952,0.003956094606584596
953,7.087496901186974e-05
954,0.04178615550140961
955,0.028008633777191715
956,8.183823668552372e-06
957,3.008475944384941e-06
958,0.0001520627498912423
959,0.02398190887541958
960,6.926013294532499e-06
961,6.56820027286605e-06
962,0.0020062791424092087
963,0.001300788651615774
964,0.03844475207991659
965,0.001402329785394146
966,0.04772453869763707
967,0.0002469494264349923
968,0.000782952001945834
969,0.0003601937393976409
970,2.9420303832464846e-05
971,0.004755456774750488
972,0.0010721097440217864
973,2.394099356719876e-06
974,5.742246422360619e-05
975,1.451902156731706e-06
976,1.0763821785725583e-05
977,4.3768841881516565e-05
978,0.004525787270137673
979,0.003786346882717322
980,4.159542172629543e-05
981,5.4667666882784946e-05
982,6.773541192272067e-05
983,0.001700342649098216
984,8.530484517434342e-08
985,0.0072235677029387135
986,2.2142957499798947e-05
987,0.005483980222110048
988,0.0019319601605371926
989,1.6598575700767615e-05
990,6.962293246559148e-06
991,0.002484106569436992
992,0.00026303217407968026
993,6.175018208432898e-06
994,1.200042543205572e-07
995,8.68871094176236e-06
996,0.0007252419549185281
997,0.0008036406666546408
998,0.013862604885625652
999,0.0003798325808802329
1000,0.028412167780283056
1001,2.7406082365392994e-06
1002,0.09657553865383323
1003,3.758924338492463e-05
1004,1.809823108812936e-07
1005,0.001366279449935533
1006,0.0009843795909108008
1007,0.0002859256881875542
1008,0.07586367506269033
1009,0.005327283554392243
1010,5.503119492895858e-06
1011,0.0007287770820117605
1012,0.0002526993680310346
1013,0.0009500886928902668
1014,6.003874681915802e-05
1015,0.00044255410587132186
1016,0.00033786121222259243
1017,0.010689874586780938
1018,6.295510205277991e-06
1019,1.8571904369999133e-06
1020,0.00013950741890337738
1021,6.999195812584258e-05
1022,0.010322884121698003
1023,2.9742026584357937e-06
1024,5.019100038461e-07
1025,0.006999159454895196
1026,0.0012132331208679333
1027,0.0008283394312459504
1028,0.0012628092311710356
1029,5.0691164247514806e-05
1030,0.0002364687657725351
1031,0.00037732095200778743
1032,0.013091222087776338
1033,1.0479548779997012e-06
1034,0.00028603474771035794
1035,7.370037126243331e-07
1036,0.012356459491840659
1037,2.9657643395579393e-06
1038,0.015387316444915674
1039,2.010243412149478e-05
1040,0.004646440073606887
1041,0.003294211971470033
1042,0.0012885846346136157
1043,0.0006884361976015682
1044,1.2154814462729741e-05
1045,0.0022601618686574664
1046,4.419898430896139e-06
1047,7.846996063173227e-07
1048,0.0023674003776555353
1049,6.941910596133975e-06
1050,6.909714518239703e-05
1051,1.0652188652497635e-05
1052,0.00019925987664951543
1053,9.19927177872933e-06
1054,0.008423892565838594
1055,0.44133249313453216
1056,0.00021298052022159262
1057,0.0004399632704054357
1058,5.77798636905444e-07
1059,3.600001416592346e-05
1060,4.013838652527143e-05
1061,0.0031241732251620106
1062,4.3719013673838184e-05
1063,0.00061824512782077
1064,3.4259422794211163e-08
1065,7.11504332577536e-05
1066,7.999081982323111e-07
1067,1.849339703134007e-05
1068,0.0009180747876385834
1069,1.7339962915591143e-05
1070,6.657965532628498e-06
1071,1.193122273035481e-05
1072,0.0022535160396916546
1073,2.968726065523993e-05
1074,0.013084220045427081
1075,4.5684320270143005e-05
1076,9.343208969308012e-05
1077,9.347604201031122e-05
1078,0.000697243805496214
1079,4.507572823649126e-07
1080,0.11318350380998292
1081,1.2485582967015621e-06
1082,3.786200262624763e-05
1083,8.263019294631983e-06
1084,2.6869761401671296e-07
1085,0.0019291555888503883
1086,0.00016827804547113882
1087,0.06875512604888247
1088,1.8450256765727509e-06
1089,2.3047341234690875e-05
1090,1.0652919358846212e-05
1091,0.00032066484404967815
1092,0.0009720495174759276
1093,0.01964204593502464
1094,0.028795248867417446
1095,4.571687376001959e-06
1096,0.0004304372995890406
1097,8.922606457687688e-06
1098,0.003506640980510468
1099,8.452898506307014e-05
1100,9.655055795779957e-05
1101,4.5207582920079205e-06
1102,0.02223509837830163
1103,0.00025256092997911464
1104,0.00011392188603043956
1105,0.030953010175852457
1106,3.706742564862893e-05
1107,0.13155772576332025
1108,0.0019598587832091816
1109,0.0006796249196056492
1110,8.39527640649848e-05
1111,6.010243070178716e-07
1112,0.0013178050435306765
1113,1.3699596908313134e-06
1114,0.010007628914830962
1115,6.91863424923406e-06
1116,1.984165223987327e-06
1117,1.0948978489529024e-06
1118,4.5218588366493703e-07
1119,1.9058288771528445e-05
1120,9.622663816365754e-06
1121,2.1128298656555966e-05
